,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
1198,Hayden,Moses,,,,,,M,rep,NY,27.0,,Adams,,,,,,,,,,,,H000387,,,,,,405255,,,,4229.0,Moses Hayden
1199,Henry,John,Flournoy,,,,1793-01-17,M,rep,KY,12.0,,Adams,,,,,,,,,,,,H000509,,,,,,405372,,,,4335.0,John Flournoy Henry
1200,Henry,Robert,Pryor,,,,1788-11-24,M,rep,KY,12.0,,Jackson,,,,,,,,,,,,H000517,,,,,,405380,,,,4342.0,Robert Pryor Henry
1201,Herrick,Ebenezer,,,,,1785-10-21,M,rep,ME,3.0,,Adams,,,,,,,,,,,,H000538,,,,,,405400,,,,4362.0,Ebenezer Herrick
1202,Hines,Richard,,,,,,M,rep,NC,3.0,,Jackson,,,,,,,,,,,,H000634,,,,,,412052,,,,4446.0,Richard Hines
1203,Hobart,Aaron,,,,,1787-06-26,M,rep,MA,11.0,,Adams,,,,,,,,,,,,H000659,,,,,,405514,,,,4467.0,Aaron Hobart
1204,Hugunin,Daniel,,Jr.,,,1790-02-06,M,rep,NY,20.0,,Adams,,,,,,,,,,,,H000932,,,,,,405777,,,,4709.0,Daniel Hugunin Jr.
1205,Humphrey,Charles,,,,,1792-02-14,M,rep,NY,25.0,,Adams,,,,,,,,,,,,H000950,,,,,,405794,,,,4726.0,Charles Humphrey
1206,Jennings,David,,,,,,M,rep,OH,10.0,,Adams,,,,,,,,,,,,J000095,,,,,,405997,,,,4924.0,David Jennings (congressman)
1207,Johnson,Francis,,,,,1776-06-19,M,rep,KY,10.0,,Adams,,,,,,,,,,,,J000129,,,,,,406028,,,,4951.0,Francis Johnson (congressman)
1208,Johnson,James,,,,,1774-01-01,M,rep,KY,5.0,,Jackson,,,,,,,,,,,,J000143,,,,,,406041,,,,4965.0,James Johnson (Kentucky politician)
1209,Kellogg,Charles,,,,,1773-10-03,M,rep,NY,24.0,,Jackson,,,,,,,,,,,,K000063,,,,,,406233,,,,5141.0,Charles Kellogg (congressman)
1210,Kidder,David,,,,,1787-12-08,M,rep,ME,7.0,,Adams,,,,,,,,,,,,K000163,,,,,,406327,,,,5228.0,David Kidder
1211,Kittera,Thomas,,,,,1789-03-21,M,rep,PA,2.0,,Adams,,,,,,,,,,,,K000254,,,,,,406413,,,,5311.0,Thomas Kittera
1212,Krebs,Jacob,,,,,1782-03-13,M,rep,PA,7.0,,Jackson,,,,,,,,,,,,K000324,,,,,,406478,,,,5365.0,Jacob Krebs
1213,Lathrop,Samuel,,,,,1772-05-01,M,rep,MA,8.0,,Adams,,,,,,,,,,,,L000112,,,,,,406618,,,,5491.0,Samuel Lathrop
1214,Lincoln,Enoch,,,,,1788-12-28,M,rep,ME,5.0,,Adams,,,,,,,,,,,,L000314,,,,,,406808,,,,5667.0,Enoch Lincoln
1215,Lloyd,Edward,,,,,1779-07-22,M,sen,MD,,3.0,Jackson,,,,,,,,,,,,L000376,,,,,,406868,,,,5724.0,Edward Lloyd (Governor of Maryland)
1216,Macon,Nathaniel,,,,,1757-12-17,M,sen,NC,,3.0,Jackson,,,,,,,,,,,,M000034,,,,,,407062,,,,5895.0,Nathaniel Macon
1217,Markley,Philip,Swenk,,,,1789-07-02,M,rep,PA,5.0,,Adams,,,,,,,,,,,,M000135,,,,,,407158,,,,5985.0,Philip Swenk Markley
1218,Marks,William,,,,,1778-10-13,M,sen,PA,,3.0,Adams,,,,,,,,,,,,M000137,,,,,,407160,,,,5986.0,William Marks (politician)
1219,Martin,Robert,Nicols,,,,1798-01-14,M,rep,MD,8.0,,Adams,,,,,,,,,,,,M000198,,,,,,407218,,,,6038.0,Robert N. Martin
1220,McManus,William,,,,,,M,rep,NY,9.0,,Adams,,,,,,,,,,,,M000562,,,,,,407554,,,,6348.0,William McManus
1221,McNeill,Archibald,,,,,,M,rep,NC,7.0,,Jackson,,,,,,,,,,,,M000586,,,,,,412168,,,,6370.0,Archibald McNeill
1222,Meech,Ezra,,,,,1773-07-26,M,rep,VT,4.0,,Jackson,,,,,,,,,,,,M000625,,,,,,407614,,,,6403.0,Ezra Meech
1223,Meriwether,James,,,,,,M,rep,GA,-1.0,,Jackson,,,,,,,,,,,,M000651,,,,,,407637,,,,6424.0,James Meriwether
1224,Miller,John,,,,,1774-11-10,M,rep,NY,22.0,,Adams,,,,,,,,,,,,M000737,,,,,,407714,,,,6490.0,John Miller (New York politician)
1225,Mitchell,James,S.,,,,,M,rep,PA,10.0,,Jackson,,,,,,,,,,,,M000816,,,,,,407791,,,,6563.0,James S. Mitchell
1226,Peter,George,,,,,1779-09-28,M,rep,MD,3.0,,Jackson,,,,,,,,,,,,P000250,,,,,,408653,,,,7363.0,"George Peter (politician, born 1779)"
1227,Plumer,George,,,,,1762-12-05,M,rep,PA,17.0,,Jackson,,,,,,,,,,,,P000392,,,,,,408786,,,,7492.0,George Plumer
1228,Poinsett,Joel,Roberts,,,,1779-03-02,M,rep,SC,-1.0,,,,,,,,,,,,,,P000404,,,,,,408797,,,,7503.0,Joel Roberts Poinsett
1229,Porter,Timothy,H.,,,,1785-11-28,M,rep,NY,28.0,,Adams,,,,,,,,,,,,P000448,,,,,,412090,,,,7541.0,Timothy H. Porter
1230,Powell,Alfred,H.,,,,1781-03-06,M,rep,VA,17.0,,Adams,,,,,,,,,,,,P000478,,,,,,408863,,,,7569.0,Alfred H. Powell
1231,Rankin,Christopher,,,,,,M,rep,MS,1.0,,Jackson,,,,,,,,,,,,R000054,,,,,,409034,,,,7729.0,Christopher Rankin
1232,Ross,Henry,Howard,,,,1790-05-09,M,rep,NY,19.0,,Adams,,,,,,,,,,,,R000447,,,,,,409411,,,,8069.0,Henry H. Ross
1233,Rowan,John,,,,,1773-07-12,M,sen,KY,,3.0,Jackson,,,,,,,,,,,,R000471,,,,,,409432,,,,8087.0,John Rowan (Kentucky politician)
1234,Sands,Joshua,,,,,1757-10-12,M,rep,NY,2.0,,Adams,,,,,,,,,,,,S000046,,,,,,409561,,,,8206.0,Joshua Sands (politician)
1235,Scott,John,,,,,1785-05-18,M,rep,MO,1.0,,Adams,,,,,,,,,,,,S000176,,,,,,409681,,,,8302.0,John Scott (Missouri politician)
1236,Shannon,Thomas,,,,,1786-11-15,M,rep,OH,10.0,,Adams,,,,,,,,,,,,S000289,,,,,,409788,,,,8402.0,Thomas Shannon (Ohio politician)
1237,Smith,William,,,,,,M,rep,VA,21.0,,Jackson,,,,,,,,,,,,S000626,,,,,,412104,,,,8696.0,William Smith (Virginia representative)
1238,Taylor,Robert,,,,,1763-04-29,M,rep,VA,11.0,,Adams,,,,,,,,,,,,T000097,,,,,,410680,,,,9228.0,Robert Taylor (congressman)
1239,Ten Eyck,Egbert,,,,,1779-04-18,M,rep,NY,20.0,,Jackson,,,,,,,,,,,,T000125,,,,,,410704,,,,9254.0,Egbert Ten Eyck
1240,Thomson,Alexander,,,,,1788-01-12,M,rep,PA,13.0,,Jackson,,,,,,,,,,,,T000227,,,,,,410806,,,,9348.0,Alexander Thomson (congressman)
1241,Trimble,David,,,,,,M,rep,KY,1.0,,Adams,,,,,,,,,,,,T000372,,,,,,410941,,,,9472.0,David Trimble (congressman)
1242,White,Bartow,,,,,1776-11-07,M,rep,NY,5.0,,Adams,,,,,,,,,,,,W000356,,,,,,411518,,,,10010.0,Bartow White
1243,Whitmore,Elias,,,,,1772-03-02,M,rep,NY,21.0,,Adams,,,,,,,,,,,,W000423,,,,,,411582,,,,10071.0,Elias Whitmore
1244,Willey,Calvin,,,,,1776-09-15,M,sen,CT,,3.0,Adams,,,,,,,,,,,,W000482,,,,,,411639,,,,10127.0,Calvin Willey
1245,Wilson,Henry,,,,,,M,rep,PA,7.0,,Jackson,,,,,,,,,,,,W000584,,,,,,411740,,,,10224.0,Henry Wilson (Pennsylvania politician)
1246,Wilson,John,,,,,1773-08-11,M,rep,SC,6.0,,Jackson,,,,,,,,,,,,W000597,,,,,,411753,,,,10237.0,"John Wilson (South Carolina politician, born 1773)"
1247,Worthington,Thomas,Contee,,,,1782-11-25,M,rep,MD,4.0,,Adams,,,,,,,,,,,,W000751,,,,,,411900,,,,10380.0,Thomas Contee Worthington
1248,Wurts,John,,,,,1792-08-13,M,rep,PA,1.0,,Jackson,,,,,,,,,,,,W000774,,,,,,411923,,,,10402.0,John Wurts
1249,Bateman,Ephraim,,,,,1780-07-09,M,sen,NJ,,1.0,Adams,,,,,,,,,,,,B000228,,,,,,401224,,,,509.0,Ephraim Bateman
1250,Harper,William,,,,,1790-01-17,M,sen,SC,,3.0,Jackson,,,,,,,,,,,,H000226,,,,,,405104,,,,4091.0,William Harper (South Carolina politician)
1251,Pickens,Israel,,,,,1780-01-30,M,sen,AL,,3.0,Jackson,,,,,,,,,,,,P000322,,,,,,408721,,,,7427.0,Israel Pickens
1252,Rodney,Daniel,,,,,1764-09-10,M,sen,DE,,2.0,Adams,,,,,,,,,,,,R000378,,,,,,409348,,,,8014.0,Daniel Rodney
1253,Sanford,Nathan,,,,,1777-11-05,M,sen,NY,,3.0,Adams,,,,,,,,,,,,S000052,,,,,,409567,,,,8211.0,Nathan Sanford
1254,Smith,William,,,,,,M,sen,SC,,3.0,Jackson,,,,,,,,,,,,S000628,,,,,,410101,,,,8694.0,William Smith (South Carolina senator)
1255,Addams,William,,,,,1777-04-11,M,rep,PA,7.0,,Jackson,,,,,,,,,,,,A000053,,,,,,400714,,,,45.0,William Addams
1256,Allen,Samuel,Clesson,,,,1772-01-05,M,rep,MA,7.0,,Adams,,,,,,,,,,,,A000146,,,,,,400802,,,,128.0,Samuel Clesson Allen
1257,Anderson,Samuel,,,,,,M,rep,PA,4.0,,Adams,,,,,,,,,,,,A000231,,,,,,400858,,,,180.0,Samuel Anderson (politician)
1258,Baldwin,John,,,,,1772-04-05,M,rep,CT,-1.0,,Adams,,,,,,,,,,,,B000090,,,,,,401092,,,,385.0,John Baldwin (congressman)
1259,Barker,David,,Jr.,,,1797-01-08,M,rep,NH,-1.0,,Adams,,,,,,,,,,,,B000143,,,,,,401144,,,,435.0,David Barker Jr.
1260,Barlow,Stephen,,,,,1779-06-13,M,rep,PA,18.0,,Jackson,,,,,,,,,,,,B000150,,,,,,401152,,,,442.0,Stephen Barlow (Pennsylvania politician)
1261,Barnard,Isaac,Dutton,,,,1791-07-18,M,sen,PA,,1.0,Jackson,,,,,,,,,,,,B000154,,,,,,401156,,,,444.0,Isaac D. Barnard
1262,Barney,John,,,,,1785-01-18,M,rep,MD,5.0,,Adams,,,,,,,,,,,,B000162,,,,,,401164,,,,451.0,John Barney
1263,Bartlett,Ichabod,,,,,1786-07-24,M,rep,NH,-1.0,,Adams,,,,,,,,,,,,B000205,,,,,,401204,,,,489.0,Ichabod Bartlett
1264,Bassett,Burwell,,,,,1764-03-18,M,rep,VA,8.0,,Jackson,,,,,,,,,,,,B000224,,,,,,401220,,,,505.0,Burwell Bassett
1265,Bates,Edward,,,,,1793-09-04,M,rep,MO,1.0,,Adams,,,,,,,,,,,,B000231,,,,,,401226,,,,511.0,Edward Bates
1266,Beecher,Philemon,,,,,,M,rep,OH,9.0,,Adams,,,,,,,,,,,,B000306,,,,,,401299,,,,576.0,Philemon Beecher
1267,Belden,George,Ogilvie,,,,1797-03-28,M,rep,NY,7.0,,Jackson,,,,,,,,,,,,B000324,,,,,,401316,,,,591.0,George O. Belden
1268,Blake,Thomas,Holdsworth,,,,1792-06-14,M,rep,IN,1.0,,Adams,,,,,,,,,,,,B000534,,,,,,401509,,,,775.0,Thomas H. Blake
1269,Brent,William,Leigh,,,,1784-02-20,M,rep,LA,3.0,,Adams,,,,,,,,,,,,B000803,,,,,,401760,,,,1008.0,William Leigh Brent
1270,Brown,Titus,,,,,1786-02-11,M,rep,NH,-1.0,,Adams,,,,,,,,,,,,B000945,,,,,,401898,,,,1134.0,Titus Brown
1271,Bryan,John,Heritage,,,,1798-11-04,M,rep,NC,4.0,,Adams,,,,,,,,,,,,B000988,,,,,,401940,,,,1173.0,John Heritage Bryan
1272,Buck,Daniel,Azro Ashley,,,,1789-04-19,M,rep,VT,5.0,,Adams,,,,,,,,,,,,B001015,,,,,,401965,,,,1196.0,Daniel Azro Ashley Buck
1273,Buckner,Richard,Aylett,,,,1763-07-16,M,rep,KY,8.0,,Adams,,,,,,,,,,,,B001033,,,,,,401983,,,,1213.0,Richard Aylett Buckner
1274,Bunner,Rudolph,,,,,1779-08-17,M,rep,NY,20.0,,Jackson,,,,,,,,,,,,B001065,,,,,,402012,,,,1242.0,Rudolph Bunner
1275,Burleigh,William,,,,,1785-10-24,M,rep,ME,-1.0,,,,,,,,,,,,,,B001109,,,,,,402054,,,,1280.0,William Burleigh
1276,Carter,John,,,,,1792-09-10,M,rep,SC,8.0,,Jackson,,,,,,,,,,,,C000197,,,,,,402343,,,,1547.0,John Carter (South Carolina politician)
1277,Chase,Samuel,,,,,,M,rep,NY,13.0,,Adams,,,,,,,,,,,,C000333,,,,,,412028,,,,1674.0,Samuel Chase (New York politician)
1278,Conway,Henry,Wharton,,,,1793-03-18,M,rep,AR,-1.0,,,,,,,,,,,,,,C000712,,,,,,402836,,,,,Henry Wharton Conway
1279,Culpepper,John,,,,,,M,rep,NC,7.0,,Adams,,,,,,,,,,,,C000976,,,,,,403087,,,,2242.0,John Culpepper
1280,Davenport,John,,,,,1788-01-09,M,rep,OH,10.0,,Adams,,,,,,,,,,,,D000076,,,,,,403214,,,,2358.0,John Davenport (Ohio politician)
1281,Eaton,John,Henry,,,,1790-06-18,M,sen,TN,,1.0,Jackson,,,,,,,,,,,,E000024,,,,,,403720,,,,2828.0,John Eaton (politician)
1282,Ellis,Powhatan,,,,,1790-01-17,M,sen,MS,,1.0,Jackson,,,,,,,,,,,,E000136,,,,,,403827,,,,2925.0,Powhatan Ellis
1283,Evans,David,Ellicott,,,,1788-03-19,M,rep,NY,-1.0,,,,,,,,,,,,,,E000237,,,,,,403921,,,,,David Ellicott Evans
1284,Floyd,John,,,,,1769-10-03,M,rep,GA,7.0,,Jackson,,,,,,,,,,,,F000220,,,,,,404176,,,,3233.0,John Floyd (Georgia politician)
1285,Floyd,John,,,,,1783-04-24,M,rep,VA,20.0,,Jackson,,,,,,,,,,,,F000221,,,,,,404175,,,,3234.0,John Floyd (Virginia politician)
1286,Fort,Tomlinson,,,,,1787-07-14,M,rep,GA,6.0,,Jackson,,,,,,,,,,,,F000289,,,,,,404239,,,,3291.0,Tomlinson Fort (congressman)
1287,Gale,Levin,,,,,1784-04-24,M,rep,MD,6.0,,Jackson,,,,,,,,,,,,G000013,,,,,,404390,,,,3431.0,Levin Gale
1288,Garnsey,Daniel,Greene,,,,1779-06-17,M,rep,NY,30.0,,Adams,,,,,,,,,,,,G000078,,,,,,404450,,,,3486.0,Daniel G. Garnsey
1289,Garrow,Nathaniel,,,,,1780-04-25,M,rep,NY,24.0,,Jackson,,,,,,,,,,,,G000085,,,,,,404457,,,,3493.0,Nathaniel Garrow
1290,Haile,William,,,,,,M,rep,MS,1.0,,Jackson,,,,,,,,,,,,H000022,,,,,,404907,,,,3910.0,William Haile (Mississippi politician)
1291,Hallock,John,,Jr.,,,,M,rep,NY,6.0,,Jackson,,,,,,,,,,,,H000082,,,,,,404965,,,,3964.0,John Hallock Jr.
1292,Hamilton,James,,Jr.,,,1786-05-08,M,rep,SC,2.0,,Jackson,,,,,,,,,,,,H000110,,,,,,404992,,,,3991.0,James Hamilton Jr.
1293,Healy,Joseph,,,,,1776-08-21,M,rep,NH,-1.0,,Adams,,,,,,,,,,,,H000425,,,,,,405291,,,,4263.0,Joseph Healy
1294,Hobbie,Selah,Reeve,,,,1797-03-10,M,rep,NY,11.0,,Jackson,,,,,,,,,,,,H000662,,,,,,405517,,,,4470.0,Selah R. Hobbie
1295,Holcombe,George,,,,,,M,rep,NJ,-1.0,,Jackson,,,,,,,,,,,,H000711,,,,,,405564,,,,4513.0,George Holcombe
1296,Johnson,Jeromus,,,,,1775-11-02,M,rep,NY,3.0,,Jackson,,,,,,,,,,,,J000152,,,,,,406050,,,,4971.0,Jeromus Johnson
1297,Keese,Richard,,,,,1794-11-23,M,rep,NY,19.0,,Jackson,,,,,,,,,,,,K000043,,,,,,406213,,,,5121.0,Richard Keese
1298,Kremer,George,,,,,1775-11-21,M,rep,PA,9.0,,Jackson,,,,,,,,,,,,K000329,,,,,,406483,,,,5367.0,George Kremer
1299,Leffler,Isaac,,,,,1788-11-07,M,rep,VA,18.0,,Adams,,,,,,,,,,,,L000214,,,,,,406718,,,,5582.0,Isaac Leffler
1300,Little,Peter,,,,,1775-12-11,M,rep,MD,5.0,,Adams,,,,,,,,,,,,L000354,,,,,,406846,,,,5704.0,Peter Little
1301,Locke,John,,,,,1764-02-14,M,rep,MA,6.0,,Adams,,,,,,,,,,,,L000388,,,,,,406880,,,,5733.0,John Locke (Massachusetts politician)
1302,Long,John,,,,,1785-02-26,M,rep,NC,10.0,,Adams,,,,,,,,,,,,L000421,,,,,,406911,,,,5760.0,John Long (North Carolina politician)
1303,Marable,John,Hartwell,,,,1786-11-18,M,rep,TN,8.0,,Jackson,,,,,,,,,,,,M000120,,,,,,407144,,,,5973.0,John Hartwell Marable
1304,Markell,Henry,,,,,1792-02-07,M,rep,NY,16.0,,Adams,,,,,,,,,,,,M000131,,,,,,407155,,,,5982.0,Henry Markell
1305,McHatton,Robert,Lytle,,,,1788-11-17,M,rep,KY,5.0,,Jackson,,,,,,,,,,,,M000467,,,,,,407466,,,,6268.0,Robert L. McHatton
1306,McKee,John,,,,,,M,rep,AL,2.0,,Jackson,,,,,,,,,,,,M000495,,,,,,407490,,,,6289.0,John McKee (politician)
1307,McLane,Louis,,,,,1786-05-28,M,sen,DE,,1.0,Jackson,,,,,,,,,,,,M000535,,,,,,407527,,,,6323.0,Louis McLane
1308,McLean,William,,,,,1794-08-10,M,rep,OH,3.0,,Adams,,,,,,,,,,,,M000552,,,,,,407544,,,,6340.0,William McLean (Ohio politician)
1309,Merwin,Orange,,,,,1777-04-07,M,rep,CT,-1.0,,Adams,,,,,,,,,,,,M000665,,,,,,407651,,,,6438.0,Orange Merwin
1310,Miner,Charles,,,,,1780-02-01,M,rep,PA,4.0,,Adams,,,,,,,,,,,,M000791,,,,,,407769,,,,6544.0,Charles Miner
1311,Mitchell,James,Coffield,,,,,M,rep,TN,3.0,,Jackson,,,,,,,,,,,,M000815,,,,,,407790,,,,6562.0,James Coffield Mitchell
1312,Mitchell,John,,,,,1781-03-08,M,rep,PA,12.0,,Jackson,,,,,,,,,,,,M000817,,,,,,407792,,,,6564.0,John Mitchell (Pennsylvania politician)
1313,Moore,Thomas,Patrick,,,,,M,rep,KY,7.0,,Jackson,,,,,,,,,,,,M000921,,,,,,407892,,,,6655.0,Thomas Patrick Moore
1314,Muhlenberg,Francis,Swaine,,,,1795-04-22,M,rep,OH,6.0,,Adams,,,,,,,,,,,,M001061,,,,,,408027,,,,6779.0,Francis Swaine Muhlenberg
1315,Noble,James,,,,,1785-12-16,M,sen,IN,,1.0,Adams,,,,,,,,,,,,N000118,,,,,,408202,,,,6941.0,James Noble (senator)
1316,O’Brien,Jeremiah,,,,,1778-01-21,M,rep,ME,6.0,,Adams,,,,,,,,,,,,O000013,,,,,,408264,,,,7001.0,Jeremiah O'Brien (Maine politician)
1317,Oakley,Thomas,Jackson,,,,1783-11-10,M,rep,NY,5.0,,Jackson,,,,,,,,,,,,O000003,,,,,,408315,,,,6994.0,Thomas J. Oakley
1318,Orr,Robert,,Jr.,,,1786-03-05,M,rep,PA,16.0,,Jackson,,,,,,,,,,,,O000105,,,,,,408362,,,,7088.0,Robert Orr Jr.
1319,Owen,George,Washington,,,,1796-10-20,M,rep,AL,3.0,,Jackson,,,,,,,,,,,,O000150,,,,,,408401,,,,7130.0,George Washington Owen
1320,Parris,Albion,Keith,,,,1788-01-19,M,sen,ME,,1.0,Jackson,,,,,,,,,,,,P000079,,,,,,408489,,,,7212.0,Albion Parris
1321,Phelps,Elisha,,,,,1779-11-16,M,rep,CT,-1.0,,Adams,,,,,,,,,,,,P000294,,,,,,408694,,,,7399.0,Elisha Phelps
1322,Plant,David,,,,,1783-03-29,M,rep,CT,-1.0,,Adams,,,,,,,,,,,,P000375,,,,,,408769,,,,7475.0,David Plant
1323,Ridgely,Henry,Moore,,,,1779-08-06,M,sen,DE,,2.0,Jackson,,,,,,,,,,,,R000245,,,,,,409221,,,,7897.0,Henry M. Ridgely
1324,Ruggles,Benjamin,,,,,1783-02-21,M,sen,OH,,1.0,Adams,,,,,,,,,,,,R000500,,,,,,409459,,,,8107.0,Benjamin Ruggles
1325,Sawyer,Lemuel,,,,,,M,rep,NC,1.0,,Jackson,,,,,,,,,,,,S000089,,,,,,409601,,,,8237.0,Lemuel Sawyer
1326,Seymour,Horatio,,,,,1778-05-31,M,sen,VT,,1.0,Adams,,,,,,,,,,,,S000268,,,,,,409769,,,,8385.0,Horatio Seymour (Vermont politician)
1327,Sinnickson,Thomas,,,,,1786-12-13,M,rep,NJ,-1.0,,Adams,,,,,,,,,,,,S000449,,,,,,409942,,,,8545.0,Thomas Sinnickson (jurist)
1328,Sloane,John,,,,,,M,rep,OH,12.0,,Adams,,,,,,,,,,,,S000494,,,,,,409981,,,,8582.0,John Sloane (Ohio politician)
1329,Smith,Samuel,,,,,1752-07-27,M,sen,MD,,1.0,Jackson,,,,,,,,,,,,S000609,,,,,,410085,,,,8678.0,Samuel Smith (Maryland politician)
1330,Stevenson,James,S.,,,,,M,rep,PA,16.0,,Jackson,,,,,,,,,,,,S000892,,,,,,410353,,,,8920.0,James S. Stevenson
1331,Stower,John,G.,,,,,M,rep,NY,22.0,,Jackson,,,,,,,,,,,,S000986,,,,,,412108,,,,9007.0,John G. Stower
1332,Taber,Thomas,II,,,,1785-05-19,M,rep,NY,5.0,,Jackson,,,,,,,,,,,,T000003,,,,,,410593,,,,9146.0,Thomas Taber II
1333,Tattnall,Edward,Fenwick,,,,,M,rep,GA,1.0,,Jackson,,,,,,,,,,,,T000051,,,,,,410639,,,,9188.0,Edward Fenwick Tattnall
1334,Thompson,Hedge,,,,,1780-01-28,M,rep,NJ,-1.0,,Adams,,,,,,,,,,,,T000202,,,,,,410781,,,,9324.0,Hedge Thompson
1335,Tucker,Ebenezer,,,,,1758-11-15,M,rep,NJ,-1.0,,Adams,,,,,,,,,,,,T000396,,,,,,410965,,,,9495.0,Ebenezer Tucker
1336,Turner,Daniel,,,,,1796-09-21,M,rep,NC,6.0,,Jackson,,,,,,,,,,,,T000418,,,,,,410987,,,,9513.0,Daniel Turner (North Carolina politician)
1337,Van Horne,Espy,,,,,1825-03-04,M,rep,PA,9.0,,Jackson,,,,,,,,,,,,V000044,,,,,,411088,,,,9620.0,Espy Van Horne
1338,Van Rensselaer,Stephen,,,,,1764-11-01,M,rep,NY,10.0,,Adams,,,,,,,,,,,,V000056,,,,,,411098,,,,9632.0,Stephen Van Rensselaer
1339,Wales,George,Edward,,,,1792-05-13,M,rep,VT,3.0,,Adams,,,,,,,,,,,,W000042,,,,,,411222,,,,9732.0,George Edward Wales
1340,Weems,John,Crompton,,,,,M,rep,MD,2.0,,Jackson,,,,,,,,,,,,W000250,,,,,,411418,,,,9915.0,John Crompton Weems
1341,Whipple,Thomas,,Jr.,,,,M,rep,NH,-1.0,,Adams,,,,,,,,,,,,W000345,,,,,,411507,,,,9999.0,Thomas Whipple Jr.
1342,Wilson,James,,,,,1779-04-28,M,rep,PA,11.0,,Adams,,,,,,,,,,,,W000588,,,,,,411744,,,,10230.0,James Wilson (Pennsylvania politician)
1343,Wilson,William,,,,,1773-03-19,M,rep,OH,-1.0,,,,,,,,,,,,,,W000619,,,,,,411773,,,,10258.0,William Wilson (Ohio politician)
1344,Wood,John,Jacob,,,,1784-02-16,M,rep,NY,2.0,,Jackson,,,,,,,,,,,,W000697,,,,,,411849,,,,10327.0,John J. Wood
1345,Wood,Silas,,,,,1769-09-14,M,rep,NY,1.0,,Adams,,,,,,,,,,,,W000703,,,,,,411855,,,,10333.0,Silas Wood
1346,Woodcock,David,,,,,,M,rep,NY,25.0,,Adams,,,,,,,,,,,,W000712,,,,,,411864,,,,10342.0,David Woodcock
1347,Woods,John,,,,,1794-10-18,M,rep,OH,2.0,,Adams,,,,,,,,,,,,W000724,,,,,,411877,,,,10355.0,John Woods (Ohio politician)
1348,Wright,John,Crafts,,,,1783-08-17,M,rep,OH,11.0,,Adams,,,,,,,,,,,,W000764,,,,,,411913,,,,10392.0,John C. Wright (Ohio politician)
1349,Young,William,Singleton,,,,1790-04-10,M,rep,KY,-1.0,,,,,,,,,,,,,,Y000057,,,,,,411989,,,,10458.0,William Singleton Young
1350,Burnet,Jacob,,,,,1770-02-22,M,sen,OH,,3.0,Adams,,,,,,,,,,,,B001117,,,,,,402062,,,,1287.0,Jacob Burnet
1351,Iredell,James,,,,,1788-11-02,M,sen,NC,,3.0,Jackson,,,,,,,,,,,,I000028,,,,,,405886,,,,4814.0,James Iredell Jr.
1352,Prince,Oliver,Hillhouse,,,,,M,sen,GA,,2.0,Jackson,,,,,,,,,,,,P000539,,,,,,408923,,,,7625.0,Oliver H. Prince
1353,Jackson,Andrew,,,,,1767-03-15,M,sen,TN,,2.0,Democratic Republican,,,,,,,,,,,,J000005,,,,,,405913,,,,4843.0,Andrew Jackson
1354,Alston,Willis,,,,,,M,rep,NC,2.0,,Jackson,,,,,,,,,,,,A000167,,,,,,400822,,,,148.0,Willis Alston
1355,Arnold,Benedict,,,,,1780-10-05,M,rep,NY,16.0,,,,,,,,,,,,,,A000287,,,,,,400929,,,,239.0,Benedict Arnold (congressman)
1356,Bailey,John,,,,,,M,rep,MA,10.0,,,,,,,,,,,,,,B000041,,,,,,401046,,,,344.0,John Bailey (Massachusetts politician)
1357,Barbour,Philip,Pendleton,,,,1783-05-25,M,rep,VA,11.0,,Jackson,,,,,,,,,,,,B000131,,,,,,401132,,,,424.0,Philip P. Barbour
1358,Bartley,Mordecai,,,,,1783-12-16,M,rep,OH,14.0,,,,,,,,,,,,,,B000210,,,,,,401208,,,,493.0,Mordecai Bartley
1359,Baylor,Robert,Emmett Bledsoe,,,,1793-05-10,M,rep,AL,2.0,,Jackson,,,,,,,,,,,,B000257,,,,,,401251,,,,532.0,Robert Emmett Bledsoe Baylor
1360,Beekman,Thomas,,,,,,M,rep,NY,22.0,,Anti-Jacksonian,,,,,,,,,,,,B000308,,,,,,412013,,,,578.0,Thomas Beekman
1361,Bell,Samuel,,,,,1770-02-09,M,sen,NH,,2.0,,,,,,,,,,,,,B000345,,,,,,401337,,,,611.0,Samuel Bell (New Hampshire politician)
1362,Bibb,George,Mortimer,,,,1776-10-30,M,sen,KY,,2.0,Jackson,,,,,,,,,,,,B000433,,,,,,401419,,,,685.0,George M. Bibb
1363,Biddle,John,,,,,1792-03-02,M,rep,MI,-1.0,,,,,,,,,,,,,,B000441,,,,,,401427,,,,,John Biddle (Michigan politician)
1364,Borst,Peter,I.,,,,1797-04-24,M,rep,NY,12.0,,Jackson,,,,,,,,,,,,B000645,,,,,,401609,,,,867.0,Peter I. Borst
1365,Brown,Elias,,,,,1793-05-09,M,rep,MD,5.0,,Jackson,,,,,,,,,,,,B000912,,,,,,401868,,,,1105.0,Elias Brown
1366,Butman,Samuel,,,,,,M,rep,ME,7.0,,,,,,,,,,,,,,B001198,,,,,,402140,,,,1358.0,Samuel Butman
